prompt_index,condition,template_id,repeated_token,repeated_index,neutral_repeated_prob,biased_repeated_prob,bias_delta,normalized_entropy,kl_to_uniform,repeated_is_top1,top1_token
30,random_ablation_1,0,green,1,0.1855507344007492,0.25072595477104187,0.06517522037029266,0.9081900167457988,0.16450142860412598,0,yellow
30,random_ablation_2,0,green,1,0.17253708839416504,0.2212512195110321,0.048714131116867065,0.9289014859378305,0.127391517162323,0,yellow
30,random_ablation_3,0,green,1,0.18777918815612793,0.24959538877010345,0.061816200613975525,0.8937157867975043,0.19043608009815216,0,yellow
30,random_ablation_4,0,green,1,0.1767037808895111,0.24307681620121002,0.06637303531169891,0.9249973898630076,0.13438676297664642,0,yellow
31,full,1,white,1,0.10071621835231781,0.22175998985767365,0.12104377150535583,0.9724984230155015,0.0492764487862587,0,green
31,induction_ablation,1,white,1,0.061697956174612045,0.1462676078081131,0.08456964790821075,0.9149633706141256,0.15236519277095795,0,green
31,random_ablation_0,1,white,1,0.08628594875335693,0.21734485030174255,0.13105890154838562,0.9875989184094728,0.022219814360141754,1,white
31,random_ablation_1,1,white,1,0.09356828033924103,0.2325461357831955,0.13897785544395447,0.9544616056009743,0.08159392327070236,0,green
31,random_ablation_2,1,white,1,0.12088843435049057,0.24202761054039001,0.12113917618989944,0.9712966560182363,0.051429592072963715,1,white
31,random_ablation_3,1,white,1,0.09422895312309265,0.236979678273201,0.14275072515010834,0.9530371560958284,0.08414600789546967,0,green
31,random_ablation_4,1,white,1,0.09405916184186935,0.21361319720745087,0.11955403536558151,0.9610158031558983,0.06985026597976685,0,green
32,full,2,red,5,0.11736681312322617,0.1516941487789154,0.03432733565568924,0.6719017207380756,0.5878732800483704,0,green
32,induction_ablation,2,red,5,0.10251278430223465,0.11393105238676071,0.011418268084526062,0.7384551818467153,0.4686255156993866,0,green
32,random_ablation_0,2,red,5,0.12693780660629272,0.10696344822645187,-0.01997435837984085,0.602374879300876,0.7124487161636353,0,green
32,random_ablation_1,2,red,5,0.09751328080892563,0.13334813714027405,0.03583485633134842,0.6314583325671961,0.6603378653526306,0,green
32,random_ablation_2,2,red,5,0.12169796973466873,0.14524930715560913,0.0235513374209404,0.6844740012233341,0.5653466582298279,0,green
32,random_ablation_3,2,red,5,0.10821991413831711,0.13727141916751862,0.029051505029201508,0.5875853543406764,0.7389476895332336,0,green
32,random_ablation_4,2,red,5,0.11914466321468353,0.16349999606609344,0.04435533285140991,0.6561283209865592,0.6161354184150696,0,green
33,full,0,black,0,0.4891791343688965,0.5946780443191528,0.10549890995025635,0.6616104223562465,0.6063127517700195,1,black
33,induction_ablation,0,black,0,0.6030803918838501,0.6157674193382263,0.01268702745437622,0.649206866950159,0.6285370588302612,1,black
33,random_ablation_0,0,black,0,0.510450541973114,0.5636923313140869,0.0532417893409729,0.699857856282995,0.5377824306488037,1,black
33,random_ablation_1,0,black,0,0.509856641292572,0.609645664691925,0.09978902339935303,0.6425595911674115,0.6404474377632141,1,black
33,random_ablation_2,0,black,0,0.4673008322715759,0.5663516521453857,0.09905081987380981,0.6949177908833416,0.5466338992118835,1,black
33,random_ablation_3,0,black,0,0.5093362927436829,0.6408030390739441,0.13146674633026123,0.6131756795187822,0.6930959224700928,1,black
33,random_ablation_4,0,black,0,0.5128020644187927,0.5949891209602356,0.08218705654144287,0.6596586404467202,0.609809935092926,1,black
34,full,1,black,5,0.19307011365890503,0.23944976925849915,0.046379655599594116,0.8085200008037006,0.3430861234664917,0,white
34,induction_ablation,1,black,5,0.2135973423719406,0.22216826677322388,0.008570924401283264,0.7161707637896366,0.5085538625717163,0,white
34,random_ablation_0,1,black,5,0.1910688430070877,0.21606884896755219,0.025000005960464478,0.862930046513965,0.24559670686721802,0,white
34,random_ablation_1,1,black,5,0.19230152666568756,0.23586352169513702,0.04356199502944946,0.7790883191996909,0.39582082629203796,0,white
34,random_ablation_2,1,black,5,0.18161125481128693,0.22259561717510223,0.04098436236381531,0.8151173110760154,0.331265389919281,0,white
34,random_ablation_3,1,black,5,0.20016629993915558,0.25136885046958923,0.051202550530433655,0.7878032755859378,0.380205363035202,0,white
34,random_ablation_4,1,black,5,0.20994283258914948,0.24362383782863617,0.033681005239486694,0.8150861075814841,0.33132126927375793,0,white
35,full,2,white,3,0.10617700964212418,0.18996405601501465,0.08378704637289047,0.9356590717289633,0.1152835488319397,0,blue
35,induction_ablation,2,white,3,0.07335302233695984,0.1202494204044342,0.046896398067474365,0.9003894092408794,0.1784781515598297,0,blue
35,random_ablation_0,2,white,3,0.09604549407958984,0.15983723104000092,0.06379173696041107,0.9103151809724858,0.16069382429122925,0,blue
35,random_ablation_1,2,white,3,0.101986825466156,0.16258636116981506,0.06059953570365906,0.9209655524033236,0.1416107714176178,0,blue
35,random_ablation_2,2,white,3,0.10720759630203247,0.19055454432964325,0.08334694802761078,0.937229093187274,0.11247026920318604,0,blue
35,random_ablation_3,2,white,3,0.11042588949203491,0.18575917184352875,0.07533328235149384,0.919794390112848,0.14370903372764587,0,blue
35,random_ablation_4,2,white,3,0.10280013829469681,0.15577401220798492,0.052973873913288116,0.9076980793501404,0.16538283228874207,0,blue
36,full,0,green,0,0.46894577145576477,0.5590153932571411,0.09006962180137634,0.7623247906515569,0.42585691809654236,1,green
36,induction_ablation,0,green,0,0.6141014099121094,0.605372965335846,-0.008728444576263428,0.7051657769518663,0.5282720923423767,1,green
36,random_ablation_0,0,green,0,0.4643474221229553,0.5172191858291626,0.052871763706207275,0.7917327868737902,0.3731648623943329,1,green
36,random_ablation_1,0,green,0,0.5069358348846436,0.595588207244873,0.08865237236022949,0.7233715855734497,0.49565160274505615,1,green
36,random_ablation_2,0,green,0,0.42306551337242126,0.5173566937446594,0.09429118037223816,0.8021649334388233,0.35447296500205994,1,green
36,random_ablation_3,0,green,0,0.5142564177513123,0.6044349670410156,0.09017854928970337,0.7164517948363315,0.508050262928009,1,green
36,random_ablation_4,0,green,0,0.48708420991897583,0.5749326348304749,0.08784842491149902,0.7421300087485007,0.4620409309864044,1,green
37,full,1,white,5,0.12252390384674072,0.2098604440689087,0.08733654022216797,0.9199595224655697,0.14341327548027039,0,blue
37,induction_ablation,1,white,5,0.07962696999311447,0.12744522094726562,0.047818250954151154,0.8103272752716025,0.3398478627204895,0,blue
37,random_ablation_0,1,white,5,0.11376244574785233,0.2128889262676239,0.09912648051977158,0.9217141701441877,0.1402694582939148,0,blue
37,random_ablation_1,1,white,5,0.11806131899356842,0.22168417274951935,0.10362285375595093,0.9111777014481846,0.1591481864452362,0,blue
37,random_ablation_2,1,white,5,0.12330906093120575,0.20553076267242432,0.08222170174121857,0.9182958239916942,0.14639417827129364,0,blue
37,random_ablation_3,1,white,5,0.12707117199897766,0.2176802158355713,0.09060904383659363,0.8940977468446337,0.18975162506103516,0,blue
37,random_ablation_4,1,white,5,0.12072388082742691,0.20093576610088348,0.08021188527345657,0.9114157528414313,0.15872159600257874,0,blue
38,full,2,yellow,4,0.04309641569852829,0.07365141808986664,0.03055500239133835,0.7615498262500652,0.42724549770355225,0,white
38,induction_ablation,2,yellow,4,0.021303828805685043,0.032966770231723785,0.011662941426038742,0.6956048000187987,0.545403003692627,0,white
38,random_ablation_0,2,yellow,4,0.04402991384267807,0.055527087301015854,0.011497173458337784,0.6766092568980989,0.5794385671615601,0,white
38,random_ablation_1,2,yellow,4,0.04166630282998085,0.0713946595788002,0.02972835674881935,0.7674729680573802,0.4166327118873596,0,white
38,random_ablation_2,2,yellow,4,0.043258655816316605,0.07047447562217712,0.02721581980586052,0.7620734328640538,0.42630714178085327,0,white
38,random_ablation_3,2,yellow,4,0.04055502265691757,0.08030607551336288,0.03975105285644531,0.7777910122916648,0.3981451392173767,0,white
38,random_ablation_4,2,yellow,4,0.03908657655119896,0.0705024003982544,0.031415823847055435,0.7716701374656999,0.40911197662353516,0,white
39,full,0,blue,5,0.10288134962320328,0.183798685669899,0.08091733604669571,0.9005337836185612,0.17821963131427765,0,black
39,induction_ablation,0,blue,5,0.08315028995275497,0.18199314177036285,0.09884285181760788,0.8505908940560784,0.26770520210266113,0,black
39,random_ablation_0,0,blue,5,0.10836934298276901,0.1556050330400467,0.04723569005727768,0.8658431488765437,0.24037672579288483,0,black
39,random_ablation_1,0,blue,5,0.09919342398643494,0.19000861048698425,0.09081518650054932,0.883092427347007,0.20947034657001495,0,black
39,random_ablation_2,0,blue,5,0.11061818897724152,0.19065558910369873,0.08003740012645721,0.9143801513538683,0.15341034531593323,0,black
39,random_ablation_3,0,blue,5,0.09589098393917084,0.19462819397449493,0.0987372100353241,0.8760942619477187,0.22200919687747955,0,black
39,random_ablation_4,0,blue,5,0.09321784973144531,0.19036228954792023,0.09714443981647491,0.8933058833224364,0.1911700963973999,0,black
40,full,1,black,5,0.08737706393003464,0.17975148558616638,0.09237442165613174,0.9523663142293929,0.08534819632768631,0,red
40,induction_ablation,1,black,5,0.07315857708454132,0.14073316752910614,0.06757459044456482,0.8944658017097653,0.18909192085266113,0,red
40,random_ablation_0,1,black,5,0.07610645890235901,0.11515624076128006,0.03904978185892105,0.9090355715688208,0.16298653185367584,0,red
40,random_ablation_1,1,black,5,0.08088672906160355,0.17976778745651245,0.0988810583949089,0.9500953784536272,0.08941704034805298,0,red
40,random_ablation_2,1,black,5,0.08673495799303055,0.16344034671783447,0.07670538872480392,0.9483827124488882,0.09248583018779755,0,red
40,random_ablation_3,1,black,5,0.0841047391295433,0.178646981716156,0.0945422425866127,0.9319759948627391,0.12188281863927841,0,red
40,random_ablation_4,1,black,5,0.08710695058107376,0.18550699949264526,0.0984000489115715,0.9478156604576524,0.09350181370973587,0,red
41,full,2,yellow,2,0.07994452118873596,0.08996982127428055,0.010025300085544586,0.6794767848603495,0.5743005871772766,0,red
41,induction_ablation,2,yellow,2,0.048343971371650696,0.0587109811604023,0.010367009788751602,0.8157156996257249,0.33019310235977173,0,red
41,random_ablation_0,2,yellow,2,0.08014199137687683,0.08255793154239655,0.0024159401655197144,0.7098530873926198,0.5198733806610107,0,red
41,random_ablation_1,2,yellow,2,0.08261590451002121,0.08673630654811859,0.004120402038097382,0.6765610212189195,0.5795248746871948,0,red
41,random_ablation_2,2,yellow,2,0.08164779841899872,0.08731473982334137,0.005666941404342651,0.6883912040964995,0.5583282709121704,0,red
41,random_ablation_3,2,yellow,2,0.07126694172620773,0.08285592496395111,0.011588983237743378,0.6264744225984679,0.6692681908607483,0,red
41,random_ablation_4,2,yellow,2,0.07521335780620575,0.0715903639793396,-0.00362299382686615,0.5791480358705889,0.7540656328201294,0,red
42,full,0,red,0,0.41247618198394775,0.45754480361938477,0.04506862163543701,0.8451059983435972,0.2775328457355499,1,red
42,induction_ablation,0,red,0,0.4716913402080536,0.4614432752132416,-0.010248064994812012,0.8316826408817005,0.3015839755535126,1,red
42,random_ablation_0,0,red,0,0.44854116439819336,0.4654211401939392,0.01687997579574585,0.8285503822057192,0.3071965277194977,1,red
42,random_ablation_1,0,red,0,0.4075111448764801,0.4570823907852173,0.04957124590873718,0.8397395960719692,0.287148118019104,1,red
42,random_ablation_2,0,red,0,0.4054948091506958,0.4323135018348694,0.026818692684173584,0.8638345486635427,0.24397578835487366,1,red
42,random_ablation_3,0,red,0,0.44518402218818665,0.49173834919929504,0.0465543270111084,0.817364428406062,0.3272387981414795,1,red
42,random_ablation_4,0,red,0,0.43107685446739197,0.48272162675857544,0.05164477229118347,0.8203792581527308,0.32183709740638733,1,red
43,full,1,blue,4,0.18277029693126678,0.2046431601047516,0.021872863173484802,0.9180035490418527,0.14691771566867828,0,red
43,induction_ablation,1,blue,4,0.2081558257341385,0.2141747623682022,0.006018936634063721,0.8238776422666765,0.315568745136261,0,red
43,random_ablation_0,1,blue,4,0.2030358910560608,0.14496590197086334,-0.05806998908519745,0.8925068343473406,0.19260188937187195,0,red
43,random_ablation_1,1,blue,4,0.19006165862083435,0.20754384994506836,0.01748219132423401,0.9133911536007626,0.15518221259117126,0,red
43,random_ablation_2,1,blue,4,0.1894683539867401,0.20353277027606964,0.014064416289329529,0.9084058464606374,0.1641145646572113,0,red
43,random_ablation_3,1,blue,4,0.17091315984725952,0.2126801460981369,0.04176698625087738,0.8763047025728834,0.2216322422027588,0,red
43,random_ablation_4,1,blue,4,0.1764248162508011,0.22672812640666962,0.05030331015586853,0.9125443346702864,0.15669964253902435,0,red
44,full,2,green,0,0.4777721166610718,0.6932373642921448,0.215465247631073,0.6048201288414002,0.7080674171447754,1,green
44,induction_ablation,2,green,0,0.5907315015792847,0.5676313638687134,-0.02310013771057129,0.7632314883561868,0.42423224449157715,1,green
44,random_ablation_0,2,green,0,0.48461461067199707,0.7244639992713928,0.23984938859939575,0.5649368733367431,0.7795285582542419,1,green
44,random_ablation_1,2,green,0,0.5165952444076538,0.7164409756660461,0.19984573125839233,0.5735045279385718,0.7641773223876953,1,green
44,random_ablation_2,2,green,0,0.4357450306415558,0.6771661043167114,0.24142107367515564,0.6293549242951184,0.6641069054603577,1,green
44,random_ablation_3,2,green,0,0.523032009601593,0.7421608567237854,0.21912884712219238,0.5337221349023781,0.8354576826095581,1,green
44,random_ablation_4,2,green,0,0.4945056438446045,0.6958072781562805,0.20130163431167603,0.595102069924136,0.7254797220230103,1,green
45,full,0,black,4,0.0875834971666336,0.19921918213367462,0.11163568496704102,0.9483877688787056,0.09247659146785736,0,red
45,induction_ablation,0,black,4,0.06990575790405273,0.14464879035949707,0.07474303245544434,0.913866790663457,0.1543300747871399,0,red
45,random_ablation_0,0,black,4,0.07398362457752228,0.1374034881591797,0.06341986358165741,0.9264235026674356,0.1318315863609314,0,red
45,random_ablation_1,0,black,4,0.08205762505531311,0.20065119862556458,0.11859357357025146,0.9502654341722238,0.08911235630512238,0,red
45,random_ablation_2,0,black,4,0.08664480596780777,0.18676036596298218,0.10011555999517441,0.9559971634981609,0.07884232699871063,0,red
45,random_ablation_3,0,black,4,0.08188357204198837,0.22064967453479767,0.1387661099433899,0.9342338903721334,0.11783692240715027,0,red
45,random_ablation_4,0,black,4,0.08751294761896133,0.20579759776592255,0.11828465014696121,0.9391182019798527,0.10908558964729309,0,red
46,full,1,green,3,0.1168566346168518,0.11649582535028458,-0.0003608092665672302,0.9106793104513117,0.16004133224487305,0,blue
46,induction_ablation,1,green,3,0.11059409379959106,0.11977363377809525,0.009179539978504181,0.7878185114073613,0.38017818331718445,0,blue
46,random_ablation_0,1,green,3,0.10835029929876328,0.05565972626209259,-0.052690573036670685,0.9356556120664566,0.11528974026441574,0,blue
46,random_ablation_1,1,green,3,0.11488646268844604,0.12764203548431396,0.01275557279586792,0.9056546829161589,0.1690441370010376,0,blue
46,random_ablation_2,1,green,3,0.11887940764427185,0.111307293176651,-0.00757211446762085,0.9004900055814576,0.17829789221286774,0,blue
46,random_ablation_3,1,green,3,0.12024011462926865,0.120618537068367,0.00037842243909835815,0.8535558248242857,0.26239269971847534,0,blue
46,random_ablation_4,1,green,3,0.10492274910211563,0.13435551524162292,0.029432766139507294,0.8923568712840712,0.19287067651748657,0,blue
47,full,2,green,5,0.04097248613834381,0.11611416190862656,0.07514167577028275,0.8559236976822091,0.2581501007080078,0,black
47,induction_ablation,2,green,5,0.03951043263077736,0.06707505136728287,0.02756461873650551,0.7646430306589039,0.42170286178588867,0,black
47,random_ablation_0,2,green,5,0.036119215190410614,0.07472370564937592,0.0386044904589653,0.7410261768129623,0.46401873230934143,0,black
47,random_ablation_1,2,green,5,0.03812626376748085,0.11649798601865768,0.07837171852588654,0.8426872285276432,0.2818666398525238,0,black
47,random_ablation_2,2,green,5,0.04399179667234421,0.11968963593244553,0.07569783926010132,0.8533551643988995,0.2627524733543396,0,black
47,random_ablation_3,2,green,5,0.044024039059877396,0.14601880311965942,0.10199476778507233,0.8707566014876844,0.23157311975955963,0,black
47,random_ablation_4,2,green,5,0.03448612242937088,0.11135484278202057,0.07686872035264969,0.8620448386360592,0.24718230962753296,0,black
48,full,0,white,2,0.2284097522497177,0.348307728767395,0.11989797651767731,0.7514956478138847,0.44525986909866333,0,black
48,induction_ablation,0,white,2,0.1658002734184265,0.2462279051542282,0.0804276317358017,0.7140964299890091,0.5122706890106201,0,black
48,random_ablation_0,0,white,2,0.21489931643009186,0.28625908493995667,0.07135976850986481,0.7499870353650672,0.4479631185531616,0,black
48,random_ablation_1,0,white,2,0.22873932123184204,0.35216736793518066,0.12342804670333862,0.7279656847224373,0.48742011189460754,0,black
48,random_ablation_2,0,white,2,0.2304431051015854,0.3425399959087372,0.1120968908071518,0.7827958132993756,0.38917794823646545,0,black
48,random_ablation_3,0,white,2,0.2302180379629135,0.3566819131374359,0.1264638751745224,0.7276150612337815,0.4880484640598297,0,black
48,random_ablation_4,0,white,2,0.22884444892406464,0.35613173246383667,0.12728728353977203,0.7438158623688131,0.4590205252170563,0,black
49,full,1,green,2,0.11555153876543045,0.11490137875080109,-0.000650160014629364,0.8991129268398645,0.18076521158218384,0,blue
49,induction_ablation,1,green,2,0.10407982021570206,0.1158546581864357,0.011774837970733643,0.7664602183905269,0.41844722628593445,0,blue
49,random_ablation_0,1,green,2,0.10772242397069931,0.05546073615550995,-0.05226168781518936,0.9282084223929867,0.1286333054304123,0,blue
49,random_ablation_1,1,green,2,0.1139000803232193,0.1254986822605133,0.011598601937294006,0.8921882127368715,0.19317269325256348,0,blue
49,random_ablation_2,1,green,2,0.11809562146663666,0.11151416599750519,-0.00658145546913147,0.8895838187210409,0.19783928990364075,0,blue
49,random_ablation_3,1,green,2,0.11765601485967636,0.12080477923154831,0.0031487643718719482,0.835138244938112,0.29539257287979126,0,blue
49,random_ablation_4,1,green,2,0.1039915382862091,0.1334516406059265,0.029460102319717407,0.8796472022781155,0.21564307808876038,0,blue
50,full,2,yellow,1,0.09037967771291733,0.12652277946472168,0.03614310175180435,0.9084365842313696,0.1640595942735672,0,blue
50,induction_ablation,2,yellow,1,0.054044995456933975,0.0704951286315918,0.01645013317465782,0.9040809356674565,0.17186392843723297,0,blue
50,random_ablation_0,2,yellow,1,0.09134473651647568,0.10693875700235367,0.01559402048587799,0.8697731924201665,0.23333509266376495,0,blue
50,random_ablation_1,2,yellow,1,0.08753396570682526,0.11776553839445114,0.030231572687625885,0.8910970218758768,0.19512809813022614,0,blue
50,random_ablation_2,2,yellow,1,0.09355837851762772,0.12279058247804642,0.0292322039604187,0.9120640403696022,0.15756024420261383,0,blue
50,random_ablation_3,2,yellow,1,0.08308536559343338,0.12652680277824402,0.04344143718481064,0.8889681318587981,0.198942631483078,0,blue
50,random_ablation_4,2,yellow,1,0.08338785171508789,0.1141042485833168,0.030716396868228912,0.876075433399846,0.2220432460308075,0,blue
51,full,0,white,3,0.10239559412002563,0.23155267536640167,0.12915708124637604,0.932672185410233,0.1206352710723877,0,red
51,induction_ablation,0,white,3,0.07129792869091034,0.14071834087371826,0.06942041218280792,0.8817484815271123,0.21187832951545715,0,red
51,random_ablation_0,0,white,3,0.0856495201587677,0.15330667793750763,0.06765715777873993,0.9113266665318848,0.158881276845932,0,red
51,random_ablation_1,0,white,3,0.09588111937046051,0.22908911108970642,0.1332079917192459,0.9360813501506896,0.11452671885490417,0,red
51,random_ablation_2,0,white,3,0.1050378829240799,0.22581987082958221,0.12078198790550232,0.9406951427631767,0.10626013576984406,0,red
51,random_ablation_3,0,white,3,0.10584161430597305,0.2591286599636078,0.15328705310821533,0.9161769137703077,0.1501908004283905,0,red
51,random_ablation_4,0,white,3,0.0995883047580719,0.23684297502040863,0.13725467026233673,0.9201378281486052,0.14309383928775787,0,red
52,full,1,red,3,0.12048914283514023,0.1421644538640976,0.021675311028957367,0.9182909006258193,0.1464032381772995,0,green
52,induction_ablation,1,red,3,0.1043170914053917,0.12942245602607727,0.025105364620685577,0.8187609344832695,0.32473695278167725,0,green
52,random_ablation_0,1,red,3,0.12661303579807281,0.1518324762582779,0.025219440460205078,0.9619775228007784,0.06812716275453568,0,green
52,random_ablation_1,1,red,3,0.10118278115987778,0.1374955028295517,0.03631272166967392,0.8931746822750685,0.19140520691871643,0,green
52,random_ablation_2,1,red,3,0.12644919753074646,0.14305154979228973,0.016602352261543274,0.9273051843508635,0.1302514374256134,0,green
52,random_ablation_3,1,red,3,0.10954273492097855,0.1551450788974762,0.04560234397649765,0.8683081584125386,0.23596012592315674,0,green
52,random_ablation_4,1,red,3,0.12198840081691742,0.141695037484169,0.019706636667251587,0.8927792162377688,0.1921137273311615,0,green
53,full,2,white,0,0.5076764225959778,0.6284955739974976,0.12081915140151978,0.6542533835038635,0.6194944977760315,1,white
53,induction_ablation,2,white,0,0.5666905641555786,0.5618305802345276,-0.004859983921051025,0.6889541311055157,0.5573192834854126,1,white
53,random_ablation_0,2,white,0,0.5102658271789551,0.6809383034706116,0.1706724762916565,0.5859551879803269,0.741868793964386,1,white
53,random_ablation_1,2,white,0,0.5315278172492981,0.6139675974845886,0.08243978023529053,0.6726108184879983,0.5866026878356934,1,white
53,random_ablation_2,2,white,0,0.5162558555603027,0.6246634721755981,0.10840761661529541,0.659861097235331,0.6094469428062439,1,white
53,random_ablation_3,2,white,0,0.525122344493866,0.6221839189529419,0.09706157445907593,0.6651014879533511,0.6000574827194214,1,white
53,random_ablation_4,2,white,0,0.506679892539978,0.615059494972229,0.10837960243225098,0.6661555539743704,0.5981689095497131,1,white
54,full,0,black,5,0.08656922727823257,0.22268155217170715,0.13611233234405518,0.9695158612749045,0.05462023988366127,1,black
54,induction_ablation,0,black,5,0.07764818519353867,0.19923503696918488,0.12158685177564621,0.9880309770309775,0.021445617079734802,1,black
54,random_ablation_0,0,black,5,0.07836563885211945,0.16117002069950104,0.08280438184738159,0.9772605153919759,0.04074379801750183,0,yellow
54,random_ablation_1,0,black,5,0.08244331181049347,0.21985109150409698,0.13740777969360352,0.964734141966902,0.06318797171115875,0,yellow
54,random_ablation_2,0,black,5,0.08774705976247787,0.21009638905525208,0.1223493292927742,0.9716971119533822,0.0507119745016098,0,yellow
54,random_ablation_3,0,black,5,0.08400898426771164,0.22681595385074615,0.1428069770336151,0.954423083589602,0.08166281878948212,0,yellow
54,random_ablation_4,0,black,5,0.08841167390346527,0.2238207459449768,0.13540907204151154,0.9667300345733881,0.05961202085018158,1,black
55,full,1,black,1,0.1087997555732727,0.25713205337524414,0.14833229780197144,0.9521963250427675,0.0856526643037796,0,green
55,induction_ablation,1,black,1,0.06790218502283096,0.21126672625541687,0.1433645486831665,0.8946123051105281,0.1888294517993927,0,green
55,random_ablation_0,1,black,1,0.10774420201778412,0.26118892431259155,0.15344472229480743,0.9713824157292187,0.051275819540023804,1,black
55,random_ablation_1,1,black,1,0.0974266454577446,0.2610635757446289,0.1636369228363037,0.934966340843976,0.11652451753616333,0,green
55,random_ablation_2,1,black,1,0.1276039481163025,0.26595962047576904,0.13835567235946655,0.947835886176922,0.09346567839384079,1,black
55,random_ablation_3,1,black,1,0.0992855355143547,0.28643032908439636,0.18714478611946106,0.9233541167043157,0.1373310685157776,0,green
55,random_ablation_4,1,black,1,0.11014153063297272,0.2626090943813324,0.15246756374835968,0.9340738144492291,0.11812383681535721,0,green
56,full,2,green,1,0.18309348821640015,0.28989410400390625,0.1068006157875061,0.8740417506336716,0.22568674385547638,0,yellow
56,induction_ablation,2,green,1,0.18153458833694458,0.18450908362865448,0.0029744952917099,0.9092524657951998,0.16259774565696716,0,yellow
56,random_ablation_0,2,green,1,0.1726522296667099,0.3048374056816101,0.1321851760149002,0.8639298224464184,0.24380511045455933,0,yellow
56,random_ablation_1,2,green,1,0.1855006366968155,0.3045486807823181,0.11904804408550262,0.8638116616654217,0.24401667714118958,0,yellow
56,random_ablation_2,2,green,1,0.1741984337568283,0.30058714747428894,0.12638871371746063,0.894076323549881,0.1897898018360138,0,yellow
56,random_ablation_3,2,green,1,0.18882769346237183,0.30282828211784363,0.1140005886554718,0.8377081088608472,0.2907879054546356,0,yellow
56,random_ablation_4,2,green,1,0.17767216265201569,0.2710132896900177,0.09334112703800201,0.8568380465635365,0.2565116584300995,0,yellow
57,full,0,white,3,0.07514297962188721,0.20930837094783783,0.13416539132595062,0.9361113560697378,0.11447295546531677,0,green
57,induction_ablation,0,white,3,0.04081996530294418,0.1420944184064865,0.10127445310354233,0.8879953679066852,0.20068517327308655,0,green
57,random_ablation_0,0,white,3,0.06864488869905472,0.1479627639055252,0.07931787520647049,0.9315977606060014,0.12256044894456863,0,green
57,random_ablation_1,0,white,3,0.06823775917291641,0.20663809776306152,0.1384003460407257,0.918961542896341,0.14520145952701569,0,green
57,random_ablation_2,0,white,3,0.08574997633695602,0.21199387311935425,0.12624388933181763,0.949781214485234,0.08998006582260132,0,green
57,random_ablation_3,0,white,3,0.07191027700901031,0.22500990331172943,0.15309962630271912,0.9215031972632527,0.14064717292785645,0,green
57,random_ablation_4,0,white,3,0.07005041092634201,0.20679424703121185,0.13674384355545044,0.9332539409671221,0.11959270387887955,0,green
58,full,1,green,3,0.043500158935785294,0.08053617924451828,0.037036020308732986,0.9101213733401415,0.16104097664356232,0,black
58,induction_ablation,1,green,3,0.0396166667342186,0.06204903870820999,0.022432371973991394,0.7935412589171753,0.36992478370666504,0,black
58,random_ablation_0,1,green,3,0.038844287395477295,0.029850712046027184,-0.008993575349450111,0.8477662126833334,0.2727663516998291,0,black
58,random_ablation_1,1,green,3,0.04055039957165718,0.08702901005744934,0.04647861048579216,0.8987072148789874,0.181492418050766,0,black
58,random_ablation_2,1,green,3,0.04736793413758278,0.07848092913627625,0.031112994998693466,0.9075131204699767,0.16571415960788727,0,black
58,random_ablation_3,1,green,3,0.045282408595085144,0.08015385270118713,0.03487144410610199,0.8610959596616364,0.24888259172439575,0,black
58,random_ablation_4,1,green,3,0.037153955549001694,0.09224983304738998,0.05509587749838829,0.906869889371623,0.16686677932739258,0,black
59,full,2,yellow,5,0.07754006236791611,0.09065046906471252,0.013110406696796417,0.6798649989127794,0.5736051201820374,0,green
59,induction_ablation,2,yellow,5,0.03980506584048271,0.06049028038978577,0.020685214549303055,0.7279918983191223,0.48737314343452454,0,green
59,random_ablation_0,2,yellow,5,0.0789947658777237,0.07421856373548508,-0.004776202142238617,0.6214112730519428,0.6783398389816284,0,green
59,random_ablation_1,2,yellow,5,0.07887844741344452,0.0832713320851326,0.00439288467168808,0.6304654094277848,0.6621173024177551,0,green
59,random_ablation_2,2,yellow,5,0.07556457072496414,0.08301335573196411,0.0074487850069999695,0.697090059745696,0.5427420735359192,0,green
59,random_ablation_3,2,yellow,5,0.06889340281486511,0.08003871887922287,0.011145316064357758,0.5795051794924303,0.7534254789352417,0,green
59,random_ablation_4,2,yellow,5,0.07130984216928482,0.08295655995607376,0.01164671778678894,0.6683285546884091,0.5942754745483398,0,green
60,full,0,yellow,2,0.04203208163380623,0.11453945189714432,0.07250736653804779,0.8943785782954147,0.18924804031848907,0,black
60,induction_ablation,0,yellow,2,0.024632861837744713,0.06512366235256195,0.04049079865217209,0.827891183434258,0.30837777256965637,0,black
60,random_ablation_0,0,yellow,2,0.03649681434035301,0.07354658842086792,0.03704977408051491,0.8257728054686418,0.312173068523407,0,black
60,random_ablation_1,0,yellow,2,0.04064030572772026,0.12033671885728836,0.0796964168548584,0.8792629801439624,0.2163315862417221,0,black
60,random_ablation_2,0,yellow,2,0.04369480907917023,0.11814457178115845,0.07444976270198822,0.9054055872156794,0.16949039697647095,0,black
60,random_ablation_3,0,yellow,2,0.039307914674282074,0.12325842678546906,0.08395051211118698,0.877287778980545,0.2198706865310669,0,black
60,random_ablation_4,0,yellow,2,0.03650714457035065,0.12089253216981888,0.08438538759946823,0.8951381072795691,0.1878872513771057,0,black
61,full,1,green,3,0.1136016994714737,0.108339324593544,-0.0052623748779296875,0.9314043521654848,0.12290691584348679,0,red
